Time PLC_Root PLC_TL Psi_LApo Psi_TApo Psi_LSym Psi_TSym Psi_AllSoil transpiration_mm LAI DFMC LFMCSymp LFMCApo LFMC FMCCanopy SWS1 SWS2 SWS3 SoilEvaporation_mm ETP VPD RG Tair Rn PAR WS RH 
1990-03-2504:00:00 0.0995 0.1616 -0.1277 -0.1245 -0.1342 -0.1356 -0.1161 0.0055 6 55.4275 74.6035 75.3167 74.8888 74.8888 51.4754 51.0875 50.6375 0 0 0.0885 0 3.2833 0 0 2.2 88.5583 
1990-03-2505:00:00 0.0995 0.1616 -0.1255 -0.1229 -0.1307 -0.1321 -0.1161 0.0045 6 56.0406 74.6253 75.3167 74.9019 74.9019 51.472 51.0865 50.6374 0 0 0.0694 0 3.0056 0 0 2.2 90.8426 
1990-03-2506:00:00 0.0995 0.1616 -0.1234 -0.1214 -0.1274 -0.1288 -0.1162 0.0035 6 56.638 74.646 75.3167 74.9143 74.9143 51.469 51.0857 50.6377 0 0 0.0511 0 2.7278 0 0 2.2 93.1269 
1990-03-2507:00:00 0.0995 0.1616 -0.1216 -0.1201 -0.1245 -0.1259 -0.1162 0.0027 6 57.0969 74.6637 75.3167 74.9249 74.9249 51.466 51.0851 50.6382 4e-04 0.0164 0.0371 0.101 2.5092 0.0804 64.5529 2.2 94.924 
1990-03-2508:00:00 0.0995 0.1616 -0.127 -0.1236 -0.1338 -0.1267 -0.1162 0.0035 6 56.297 74.606 75.3167 74.8903 74.8903 51.4621 51.0843 50.6384 0.001 0.1035 0.0615 0.6284 2.8872 0.4999 401.4773 2.2 91.8159 
1990-03-2509:00:00 0.0995 0.1616 -0.1472 -0.1368 -0.1678 -0.1363 -0.1163 0.0089 6 54.3852 74.395 75.3167 74.7637 74.7637 51.4548 51.0822 50.6371 0.0018 0.1819 0.1214 1.0727 3.7403 0.8533 685.3279 2.2 84.8002 
1990-03-2510:00:00 0.0995 0.1616 -0.1783 -0.1576 -0.2196 -0.1564 -0.1164 0.0192 6 51.6065 74.0738 75.3167 74.571 74.571 51.4416 51.0775 50.6326 0.0032 0.2472 0.2127 1.4036 4.8812 1.1166 896.7606 2.2 75.4181 
1990-03-2511:00:00 0.0995 0.1616 -0.2208 -0.186 -0.2901 -0.1867 -0.1166 0.0344 6 48.4913 73.6377 75.3167 74.3093 74.3093 51.4196 51.0691 50.6237 0.0049 0.2922 0.3218 1.5987 6.0592 1.2717 1021.3668 2.2 65.7312 
1990-03-2512:00:00 0.0995 0.1616 -0.2681 -0.218 -0.3682 -0.2241 -0.1169 0.0529 6 45.8006 73.1557 75.3167 74.0201 74.0201 51.3875 51.056 50.6093 0.0066 0.3094 0.4226 1.6445 7.0154 1.3082 1050.6546 2.2 57.8675 
1990-03-2513:00:00 0.0995 0.1616 -0.3075 -0.2449 -0.4324 -0.2608 -0.1173 0.0706 6 44.2721 72.7598 75.3167 73.7826 73.7826 51.3461 51.0385 50.5896 0.0079 0.2939 0.483 1.538 7.5398 1.2235 982.6282 2.2 53.555 
1990-03-2514:00:00 0.0995 0.1616 -0.3253 -0.2577 -0.4604 -0.2863 -0.1177 0.082 6 44.3387 72.5878 75.3167 73.6794 73.6794 51.2991 51.0182 50.5666 0.0084 0.2457 0.4803 1.2865 7.5172 1.0234 821.9235 2.2 53.741 
1990-03-2515:00:00 0.0995 0.1616 -0.315 -0.2517 -0.4415 -0.2923 -0.1182 0.0829 6 45.9816 72.7039 75.3167 73.749 73.749 51.2524 50.9976 50.5432 0.0078 0.1703 0.4157 0.907 6.9525 0.7215 579.4923 2.2 58.3847 
1990-03-2516:00:00 0.0995 0.1616 -0.2806 -0.2293 -0.3831 -0.2772 -0.1187 0.0729 6 48.7357 73.0634 75.3167 73.9647 73.9647 51.2127 50.9795 50.5228 0.0054 0.0776 0.313 0.4255 5.9698 0.3385 271.8557 2.2 66.4659 
1990-03-2517:00:00 0.0995 0.1616 -0.2344 -0.1986 -0.3058 -0.2466 -0.119 0.0554 6 51.3819 73.5405 75.3167 74.251 74.251 51.1847 50.9657 50.5075 0.0017 0 0.2203 0 4.9693 0 0 2.2 74.6938 
1990-03-2518:00:00 0.0995 0.1616 -0.1673 -0.1541 -0.1938 -0.2038 -0.1192 0.0295 6 52.308 74.234 75.3167 74.6671 74.6671 51.1702 50.9583 50.4999 0 0 0.1891 0 4.6025 0 0 2.2 77.7102 
1990-03-2519:00:00 0.0995 0.1616 -0.1476 -0.1401 -0.1627 -0.1739 -0.1193 0.0154 6 53.2091 74.4268 75.3167 74.7828 74.7828 51.1622 50.9544 50.4965 0 0 0.1594 0 4.2357 0 0 2.2 80.7267 
1990-03-2520:00:00 0.0995 0.1616 -0.1394 -0.134 -0.1502 -0.1569 -0.1194 0.0101 6 54.0846 74.5044 75.3167 74.8293 74.8293 51.1566 50.9518 50.4946 0 0 0.131 0 3.8689 0 0 2.2 83.7431 
1990-03-2521:00:00 0.0995 0.1616 -0.1345 -0.1304 -0.1427 -0.1469 -0.1194 0.0075 6 54.9338 74.5505 75.3167 74.8569 74.8569 51.1522 50.9499 50.4934 0 0 0.104 0 3.5021 0 0 2.2 86.7595 
1990-03-2522:00:00 0.0995 0.1616 -0.1309 -0.1278 -0.1371 -0.14 -0.1195 0.0056 6 55.7562 74.5855 75.3167 74.878 74.878 51.1486 50.9484 50.4928 0 0 0.0782 0 3.1353 0 0 2.2 89.776 
1990-03-2523:00:00 0.0995 0.1616 -0.1278 -0.1255 -0.1323 -0.1347 -0.1195 0.0042 6 56.5515 74.6155 75.3167 74.896 74.896 51.1457 50.9472 50.4927 0 0 0.0537 0 2.7684 0 0 2.2 92.7924 
1990-03-2600:00:00 0.0995 0.1616 -0.1208 -0.1174 -0.1278 -0.13 -0.1083 0.0059 6 54.7882 74.6436 75.3167 74.9128 74.9128 52.7384 50.9474 50.494 0 0 0.1086 0 2.4013 0 0 1.2 85.0491 
1990-03-2601:00:00 0.0995 0.1616 -0.1194 -0.1163 -0.1255 -0.1272 -0.1084 0.0051 6 55.2065 74.6576 75.3167 74.9212 74.9212 52.7315 50.9477 50.4956 0 0 0.0954 0 2.0329 0 0 1.2 86.5146 
1990-03-2602:00:00 0.0995 0.1616 -0.118 -0.1153 -0.1232 -0.1248 -0.1084 0.0044 6 55.609 74.6716 75.3167 74.9296 74.9296 52.7249 50.9481 50.4973 0 0 0.0828 0 1.6646 0 0 1.2 87.9801 
1990-03-2603:00:00 0.0995 0.1616 -0.1166 -0.1143 -0.1211 -0.1226 -0.1084 0.0038 6 55.9957 74.6847 75.3167 74.9375 74.9375 52.7186 50.9488 50.4992 0 0 0.0708 0 1.2962 0 0 1.2 89.4456 
1990-03-2604:00:00 0.0995 0.1616 -0.1154 -0.1135 -0.1192 -0.1206 -0.1085 0.0032 6 56.367 74.697 75.3167 74.9449 74.9449 52.7125 50.9495 50.5013 0 0 0.0594 0 0.9278 0 0 1.2 90.9112 
1990-03-2605:00:00 0.0995 0.1616 -0.1142 -0.1126 -0.1173 -0.1187 -0.1085 0.0027 6 56.7231 74.7085 75.3167 74.9517 74.9517 52.7067 50.9504 50.5035 0 0 0.0485 0 0.5594 0 0 1.2 92.3767 
1990-03-2606:00:00 0.0995 0.1616 -0.1131 -0.1119 -0.1156 -0.1169 -0.1085 0.0022 6 57.0642 74.7191 75.3167 74.9581 74.9581 52.7012 50.9514 50.5058 0 0 0.0381 0 0.191 0 0 1.2 93.8422 
1990-03-2607:00:00 0.0995 0.1616 -0.1122 -0.1112 -0.1142 -0.1153 -0.1086 0.0018 6 57.3064 74.7278 75.3167 74.9634 74.9634 52.6955 50.9525 50.5083 4e-04 0.0174 0.0308 0.1177 -0.0808 0.0936 75.1903 1.2 94.9234 
1990-03-2608:00:00 0.0995 0.1616 -0.116 -0.1137 -0.1207 -0.1162 -0.1086 0.0025 6 56.7579 74.6872 75.3167 74.939 74.939 52.689 50.9534 50.5105 9e-04 0.0973 0.0474 0.6436 0.5225 0.512 411.1906 1.2 92.5236 
1990-03-2609:00:00 0.0995 0.1616 -0.1274 -0.1212 -0.1398 -0.1222 -0.1086 0.0056 6 55.4103 74.569 75.3167 74.8681 74.8681 52.6805 50.9535 50.5118 0.0015 0.1725 0.089 1.0867 1.8482 0.8645 694.2626 1.2 87.2493 
1990-03-2610:00:00 0.0995 0.1616 -0.1456 -0.1334 -0.17 -0.1346 -0.1087 0.0115 6 53.3035 74.3815 75.3167 74.7556 74.7556 52.6683 50.9522 50.5114 0.0025 0.2392 0.1563 1.4167 3.6087 1.127 905.1155 1.2 80.246 
1990-03-2611:00:00 0.0995 0.1616 -0.1721 -0.1512 -0.2138 -0.1543 -0.1089 0.0208 6 50.7404 74.1096 75.3167 74.5925 74.5925 52.6505 50.9485 50.5082 0.0039 0.2887 0.2423 1.6112 5.4215 1.2817 1029.3799 1.2 73.0341 
1990-03-2612:00:00 0.0995 0.1616 -0.2034 -0.1723 -0.2654 -0.1796 -0.1091 0.0328 6 48.3634 73.7903 75.3167 74.4009 74.4009 52.6258 50.9418 50.5014 0.0053 0.3106 0.3265 1.6569 6.8931 1.3181 1058.5874 1.2 67.1797 
1990-03-2613:00:00 0.0995 0.1616 -0.2307 -0.191 -0.3098 -0.2053 -0.1094 0.0448 6 46.9429 73.5157 75.3167 74.2361 74.2361 52.5946 50.9322 50.491 0.0064 0.2977 0.379 1.5507 7.7039 1.2336 990.7476 1.2 63.954 
1990-03-2614:00:00 0.0995 0.1616 -0.2434 -0.2001 -0.3298 -0.2236 -0.1097 0.0528 6 46.9896 73.3921 75.3167 74.1619 74.1619 52.5594 50.9205 50.4783 0.0068 0.2494 0.3773 1.2999 7.6779 1.0341 830.4837 1.2 64.0573 
1990-03-2615:00:00 0.0995 0.1616 -0.2364 -0.196 -0.3169 -0.2277 -0.1101 0.0535 6 48.4863 73.4718 75.3167 74.2097 74.2097 52.5245 50.9086 50.4653 0.0064 0.1724 0.322 0.9215 6.8208 0.733 588.7173 1.2 67.4672 
1990-03-2616:00:00 0.0995 0.1616 -0.2129 -0.1807 -0.2771 -0.2165 -0.1104 0.0467 6 50.8966 73.7178 75.3167 74.3574 74.3574 52.4938 50.8984 50.4543 0.0052 0.0788 0.2369 0.4413 5.3186 0.351 281.9246 1.2 73.4434 
1990-03-2617:00:00 0.0995 0.1616 -0.1832 -0.1609 -0.2277 -0.1952 -0.1106 0.0351 6 53.019 74.0237 75.3167 74.5409 74.5409 52.4719 50.8911 50.4466 0.0018 0 0.1656 0 3.8249 0 0 1.2 79.3859 
1990-03-2618:00:00 0.0995 0.1616 -0.1433 -0.1343 -0.1611 -0.1684 -0.1108 0.0192 6 53.1938 74.4365 75.3167 74.7886 74.7886 52.459 50.8877 50.4437 0 0 0.1599 0 3.6925 0 0 1.2 79.9123 
1990-03-2619:00:00 0.0995 0.1616 -0.1326 -0.1267 -0.1443 -0.1512 -0.1109 0.0111 6 53.3665 74.5408 75.3167 74.8511 74.8511 52.4499 50.8863 50.4432 0 0 0.1542 0 3.5602 0 0 1.2 80.4388 
1990-03-2620:00:00 0.0995 0.1616 -0.129 -0.124 -0.1389 -0.1426 -0.1109 0.0084 6 53.537 74.5743 75.3167 74.8713 74.8713 52.442 50.8855 50.4434 0 0 0.1487 0 3.4279 0 0 1.2 80.9652 
1990-03-2621:00:00 0.0995 0.1616 -0.1273 -0.1228 -0.1365 -0.1384 -0.111 0.0074 6 53.7055 74.5892 75.3167 74.8802 74.8802 52.4346 50.885 50.444 0 0 0.1432 0 3.2955 0 0 1.2 81.4917 
1990-03-2622:00:00 0.0995 0.1616 -0.1264 -0.122 -0.135 -0.1361 -0.111 0.0068 6 53.8717 74.5984 75.3167 74.8857 74.8857 52.4274 50.8846 50.4447 0 0 0.1379 0 3.1632 0 0 1.2 82.0181 
1990-03-2623:00:00 0.0995 0.1616 -0.1256 -0.1215 -0.1339 -0.1347 -0.1111 0.0064 6 54.0359 74.6055 75.3167 74.89 74.89 52.4205 50.8843 50.4454 0 0 0.1326 0 3.0309 0 0 1.2 82.5446 
1990-03-2700:00:00 0.0995 0.1616 -0.1198 -0.1171 -0.1254 -0.128 -0.1097 0.0052 6 55.8616 74.6582 75.3167 74.9216 74.9216 52.6137 50.8845 50.4469 0 0 0.075 0 2.8971 0 0 1.4 90.0361 
1990-03-2701:00:00 0.0995 0.1616 -0.1181 -0.1158 -0.1227 -0.1244 -0.1097 0.0039 6 56.0616 74.6749 75.3167 74.9316 74.9316 52.6074 50.8851 50.4486 0 0 0.0688 0 2.7642 0 0 1.4 90.7715 
1990-03-2702:00:00 0.0995 0.1616 -0.1171 -0.115 -0.1212 -0.1222 -0.1097 0.0034 6 56.2589 74.6846 75.3167 74.9374 74.9374 52.6015 50.8857 50.4506 0 0 0.0627 0 2.6313 0 0 1.4 91.5069 
1990-03-2703:00:00 0.0995 0.1616 -0.1163 -0.1145 -0.12 -0.1208 -0.1098 0.003 6 56.4535 74.692 75.3167 74.9418 74.9418 52.5957 50.8865 50.4526 0 0 0.0567 0 2.4984 0 0 1.4 92.2423 
1990-03-2704:00:00 0.0995 0.1616 -0.1156 -0.114 -0.1189 -0.1196 -0.1098 0.0027 6 56.6453 74.6985 75.3167 74.9458 74.9458 52.5901 50.8873 50.4547 0 0 0.0509 0 2.3655 0 0 1.4 92.9777 
1990-03-2705:00:00 0.0995 0.1616 -0.115 -0.1136 -0.1179 -0.1185 -0.1098 0.0024 6 56.8343 74.7047 75.3167 74.9495 74.9495 52.5847 50.8882 50.4569 0 0 0.0451 0 2.2326 0 0 1.4 93.7131 
1990-03-2706:00:00 0.0995 0.1616 -0.1144 -0.1131 -0.117 -0.1176 -0.1098 0.0021 6 57.0206 74.7106 75.3167 74.953 74.953 52.5794 50.8892 50.4592 0 0 0.0395 0 2.0997 0 0 1.4 94.4485 
1990-03-2707:00:00 0.0995 0.1616 -0.114 -0.1128 -0.1162 -0.1167 -0.1099 0.0019 6 57.1271 74.7151 75.3167 74.9557 74.9557 52.5737 50.8902 50.4615 5e-04 0.0207 0.0362 0.1298 2.0229 0.103 82.9284 1.4 94.8735 
1990-03-2708:00:00 0.0995 0.1616 -0.1199 -0.1167 -0.1264 -0.1189 -0.1099 0.0031 6 56.3696 74.6522 75.3167 74.918 74.918 52.5669 50.8909 50.4634 0.001 0.1001 0.0593 0.6161 2.5559 0.4891 393.6027 1.4 91.924 
1990-03-2709:00:00 0.0995 0.1616 -0.1358 -0.1272 -0.153 -0.1276 -0.11 0.0076 6 54.6131 74.487 75.3167 74.8188 74.8188 52.5574 50.8904 50.464 0.0018 0.1732 0.1141 1.0253 3.6886 0.814 655.0794 1.4 85.6566 
1990-03-2710:00:00 0.0995 0.1616 -0.161 -0.1441 -0.1948 -0.1447 -0.1101 0.0159 6 51.9983 74.2273 75.3167 74.663 74.663 52.5428 50.8879 50.4621 0.0031 0.2359 0.1995 1.3297 5.1778 1.0557 849.5394 1.4 77.4163 
1990-03-2711:00:00 0.0995 0.1616 -0.1964 -0.1678 -0.2535 -0.1708 -0.1102 0.0284 6 48.967 73.8642 75.3167 74.4452 74.4452 52.5209 50.8823 50.4565 0.0047 0.2806 0.3047 1.5084 6.704 1.1976 963.7306 1.4 68.9715 
1990-03-2712:00:00 0.0995 0.1616 -0.2369 -0.1952 -0.3201 -0.2034 -0.1105 0.0441 6 46.2686 73.4522 75.3167 74.198 74.198 52.4902 50.8728 50.4463 0.0064 0.2989 0.4046 1.5494 7.9396 1.23 989.8709 1.4 62.1346 
1990-03-2713:00:00 0.0995 0.1616 -0.2713 -0.2188 -0.3762 -0.236 -0.1109 0.0595 6 44.6989 73.1062 75.3167 73.9904 73.9904 52.4512 50.8594 50.4315 0.0077 0.2851 0.4659 1.4497 8.6195 1.1509 926.1789 1.4 58.3726 
1990-03-2714:00:00 0.0995 0.1616 -0.2873 -0.2302 -0.4012 -0.2588 -0.1113 0.0695 6 44.75 72.9519 75.3167 73.8978 73.8978 52.4073 50.8435 50.4136 0.0081 0.239 0.4638 1.2162 8.5977 0.9655 776.9953 1.4 58.4931 
1990-03-2715:00:00 0.0995 0.1616 -0.2786 -0.2251 -0.3853 -0.2642 -0.1118 0.0704 6 46.4058 73.0501 75.3167 73.9568 73.9568 52.3635 50.8274 50.3955 0.0076 0.1665 0.3994 0.8648 7.879 0.6865 552.4865 1.4 62.47 
1990-03-2716:00:00 0.0995 0.1616 -0.249 -0.2059 -0.335 -0.2505 -0.1122 0.0618 6 49.1479 73.3601 75.3167 74.1427 74.1427 52.3259 50.8133 50.3799 0.0055 0.0778 0.2982 0.4194 6.6175 0.333 267.9525 1.4 69.45 
1990-03-2717:00:00 0.0995 0.1616 -0.21 -0.1799 -0.27 -0.2235 -0.1125 0.0469 6 51.742 73.7621 75.3167 74.384 74.384 52.2988 50.8029 50.3687 0.0017 0 0.2081 0 5.314 0 0 1.4 76.6628 
1990-03-2718:00:00 0.0995 0.1616 -0.1558 -0.1439 -0.1796 -0.188 -0.1127 0.0256 6 52.1396 74.3217 75.3167 74.7197 74.7197 52.2833 50.7978 50.3637 0 0 0.1948 0 5.102 0 0 1.4 77.8355 
1990-03-2719:00:00 0.0995 0.1616 -0.1408 -0.1332 -0.156 -0.1644 -0.1128 0.0145 6 52.5302 74.468 75.3167 74.8075 74.8075 52.2729 50.7955 50.362 0 0 0.1817 0 4.8901 0 0 1.4 79.0081 
1990-03-2720:00:00 0.0995 0.1616 -0.1353 -0.1291 -0.1477 -0.1521 -0.1129 0.0107 6 52.914 74.5196 75.3167 74.8384 74.8384 52.2642 50.7941 50.3615 0 0 0.1691 0 4.6782 0 0 1.4 80.1808 
1990-03-2721:00:00 0.0995 0.1616 -0.1325 -0.127 -0.1434 -0.1456 -0.1129 0.009 6 53.2907 74.5461 75.3167 74.8543 74.8543 52.2563 50.7931 50.3614 0 0 0.1567 0 4.4663 0 0 1.4 81.3534 
1990-03-2722:00:00 0.0995 0.1616 -0.1306 -0.1256 -0.1405 -0.1416 -0.113 0.0079 6 53.6604 74.5646 75.3167 74.8654 74.8654 52.2488 50.7923 50.3616 0 0 0.1447 0 4.2543 0 0 1.4 82.5261 
1990-03-2723:00:00 0.0995 0.1616 -0.129 -0.1245 -0.138 -0.1388 -0.113 0.0072 6 54.0231 74.5801 75.3167 74.8747 74.8747 52.2418 50.7918 50.3621 0 0 0.133 0 4.0424 0 0 1.4 83.6987 
1990-03-2800:00:00 0.0995 0.1616 -0.0845 -0.0787 -0.0963 -0.1076 -0.0621 0.0136 6 54.7677 74.8393 75.3167 75.0302 75.0302 55.9781 53.034 50.3699 0 0 0.1092 0 3.8293 0 0 1.5 86.4084 
1990-03-2801:00:00 0.0995 0.1616 -0.0778 -0.074 -0.0855 -0.0921 -0.0633 0.0077 6 55.14 74.9062 75.3167 75.0704 75.0704 55.9596 53.0357 50.3791 0 0 0.0975 0 3.6166 0 0 1.5 87.6869 
1990-03-2802:00:00 0.0995 0.1616 -0.0753 -0.0722 -0.0814 -0.0846 -0.0641 0.0055 6 55.5049 74.9319 75.3167 75.0858 75.0858 55.9424 53.0377 50.3887 0 0 0.0861 0 3.4039 0 0 1.5 88.9654 
1990-03-2803:00:00 0.0995 0.1616 -0.074 -0.0714 -0.0791 -0.0808 -0.0647 0.0044 6 55.8621 74.9462 75.3167 75.0944 75.0944 55.926 53.0399 50.3986 0 0 0.0749 0 3.1912 0 0 1.5 90.244 
1990-03-2804:00:00 0.0995 0.1616 -0.0731 -0.0709 -0.0774 -0.0784 -0.0653 0.0036 6 56.2118 74.9567 75.3167 75.1007 75.1007 55.9102 53.0422 50.4085 0 0 0.0641 0 2.9785 0 0 1.5 91.5225 
1990-03-2805:00:00 0.0995 0.1616 -0.0723 -0.0705 -0.0759 -0.0767 -0.0658 0.003 6 56.5539 74.9659 75.3167 75.1062 75.1062 55.8948 53.0446 50.4185 0 0 0.0537 0 2.7658 0 0 1.5 92.801 
1990-03-2806:00:00 0.0995 0.1616 -0.0716 -0.0701 -0.0745 -0.0753 -0.0662 0.0025 6 56.8885 74.9745 75.3167 75.1114 75.1114 55.8798 53.047 50.4285 0 0 0.0435 0 2.5531 0 0 1.5 94.0795 
1990-03-2807:00:00 0.0995 0.1616 -0.071 -0.0698 -0.0734 -0.0741 -0.0666 0.0021 6 57.1105 74.9812 75.3167 75.1154 75.1154 55.8651 53.0495 50.4385 2e-04 0.0061 0.0367 0.0422 2.4093 0.0297 26.9515 1.5 94.944 
1990-03-2808:00:00 0.0995 0.1616 -0.0733 -0.0714 -0.0771 -0.0745 -0.067 0.0023 6 56.8321 74.9584 75.3167 75.1017 75.1017 55.8498 53.0518 50.4484 8e-04 0.0264 0.0452 0.1831 2.5893 0.129 116.9807 1.5 93.862 
1990-03-2809:00:00 0.0995 0.1616 -0.0802 -0.076 -0.0884 -0.078 -0.0674 0.0042 6 56.2372 74.8879 75.3167 75.0594 75.0594 55.8333 53.0536 50.4577 0.0012 0.0441 0.0634 0.3016 2.9629 0.2126 192.7155 1.5 91.6166 
1990-03-2810:00:00 0.0995 0.1616 -0.0889 -0.082 -0.1027 -0.0842 -0.0678 0.0071 6 55.4255 74.7993 75.3167 75.0063 75.0063 55.8152 53.0546 50.4659 0.0017 0.058 0.0885 0.3897 3.4506 0.2746 248.9948 1.5 88.685 
1990-03-2811:00:00 0.0995 0.1616 -0.099 -0.0889 -0.1191 -0.0923 -0.0683 0.0108 6 54.5551 74.6975 75.3167 74.9452 74.9452 55.795 53.0547 50.473 0.0023 0.0668 0.116 0.4414 3.9488 0.311 281.9832 1.5 85.6902 
1990-03-2812:00:00 0.0995 0.1616 -0.109 -0.0958 -0.1351 -0.1012 -0.0688 0.0147 6 53.8212 74.5977 75.3167 74.8853 74.8853 55.7726 53.0537 50.4788 0.0028 0.0695 0.1395 0.453 4.3516 0.3193 289.4326 1.5 83.2687 
1990-03-2813:00:00 0.0995 0.1616 -0.1167 -0.1013 -0.1474 -0.1092 -0.0693 0.0181 6 53.4055 74.5219 75.3167 74.8398 74.8398 55.7485 53.0517 50.4835 0.0032 0.0655 0.153 0.4239 4.5734 0.2987 270.8354 1.5 81.9351 
1990-03-2814:00:00 0.0995 0.1616 -0.1201 -0.1039 -0.1524 -0.1146 -0.0698 0.0201 6 53.4174 74.4906 75.3167 74.821 74.821 55.7239 53.0492 50.4876 0.003 0.055 0.1526 0.356 4.5672 0.2509 227.4589 1.5 81.9729 
1990-03-2815:00:00 0.0995 0.1616 -0.1181 -0.1029 -0.1485 -0.1159 -0.0703 0.0201 6 53.8537 74.5146 75.3167 74.8355 74.8355 55.7001 53.0467 50.4915 0.0023 0.0389 0.1384 0.254 4.3341 0.179 162.2592 1.5 83.3741 
1990-03-2816:00:00 0.0995 0.1616 -0.111 -0.0984 -0.1362 -0.1127 -0.0707 0.0179 6 54.5999 74.5913 75.3167 74.8815 74.8815 55.6784 53.0446 50.496 0.0014 0.0189 0.1145 0.1247 3.9237 0.0879 79.6794 1.5 85.8408 
1990-03-2817:00:00 0.0995 0.1616 -0.1001 -0.0912 -0.1177 -0.1058 -0.0711 0.0138 6 55.3243 74.7059 75.3167 74.9502 74.9502 55.6596 53.0435 50.5016 5e-04 0 0.0917 0 3.5097 0 0 1.5 88.3292 
1990-03-2818:00:00 0.0995 0.1616 -0.0866 -0.0823 -0.095 -0.0972 -0.0714 0.0083 6 55.2126 74.8468 75.3167 75.0348 75.0348 55.6439 53.0437 50.5088 0 0 0.0952 0 3.5746 0 0 1.5 87.9392 
1990-03-2819:00:00 0.0995 0.1616 -0.0836 -0.0803 -0.0902 -0.0921 -0.0716 0.0056 6 55.1003 74.8768 75.3167 75.0528 75.0528 55.6296 53.0446 50.5167 0 0 0.0987 0 3.6395 0 0 1.5 87.5491 
1990-03-2820:00:00 0.0995 0.1616 -0.0831 -0.0799 -0.0895 -0.0901 -0.0718 0.005 6 54.9872 74.8814 75.3167 75.0555 75.0555 55.6156 53.0455 50.5247 0 0 0.1023 0 3.7044 0 0 1.5 87.1591 
1990-03-2821:00:00 0.0995 0.1616 -0.0834 -0.0801 -0.0898 -0.0897 -0.072 0.0049 6 54.8734 74.8792 75.3167 75.0542 75.0542 55.6018 53.0465 50.5327 0 0 0.1059 0 3.7693 0 0 1.5 86.769 
1990-03-2822:00:00 0.0995 0.1616 -0.0839 -0.0805 -0.0905 -0.0901 -0.0722 0.0049 6 54.759 74.8749 75.3167 75.0516 75.0516 55.588 53.0474 50.5406 0 0 0.1095 0 3.8342 0 0 1.5 86.379 
1990-03-2823:00:00 0.0995 0.1616 -0.0844 -0.081 -0.0913 -0.0907 -0.0724 0.0051 6 54.6438 74.8699 75.3167 75.0486 75.0486 55.5743 53.0482 50.5485 0 0 0.1132 0 3.8991 0 0 1.5 85.9889 
1990-03-2900:00:00 0.0995 0.1616 -0.0783 -0.077 -0.0811 -0.0837 -0.0731 0.0032 6 57.5075 74.9337 75.3167 75.0869 75.0869 55.5237 53.0873 50.5567 0 0 0.0248 0 3.964 0 0 0.9 96.9457 
1990-03-2901:00:00 0.0995 0.1616 -0.0768 -0.0759 -0.0787 -0.0802 -0.0732 0.0018 6 57.4248 74.9483 75.3167 75.0956 75.0956 55.5119 53.0888 50.5653 0 0 0.0273 0 4.0292 0 0 0.9 96.6548 
1990-03-2902:00:00 0.0995 0.1616 -0.0766 -0.0757 -0.0784 -0.079 -0.0734 0.0015 6 57.3414 74.9502 75.3167 75.0968 75.0968 55.5003 53.0902 50.574 0 0 0.0298 0 4.0944 0 0 0.9 96.364 
1990-03-2903:00:00 0.0995 0.1616 -0.0768 -0.0759 -0.0787 -0.0788 -0.0735 0.0014 6 57.2575 74.9485 75.3167 75.0957 75.0957 55.4887 53.0917 50.5826 0 0 0.0323 0 4.1595 0 0 0.9 96.0732 
1990-03-2904:00:00 0.0995 0.1616 -0.0772 -0.0761 -0.0792 -0.079 -0.0736 0.0015 6 57.1729 74.9455 75.3167 75.094 75.094 55.4773 53.0932 50.5912 0 0 0.0349 0 4.2247 0 0 0.9 95.7823 
1990-03-2905:00:00 0.0995 0.1616 -0.0775 -0.0765 -0.0797 -0.0794 -0.0738 0.0016 6 57.0877 74.9422 75.3167 75.092 75.092 55.4658 53.0946 50.5997 0 0 0.0374 0 4.2899 0 0 0.9 95.4915 
1990-03-2906:00:00 0.0995 0.1616 -0.0779 -0.0768 -0.0803 -0.08 -0.0739 0.0017 6 57.002 74.9386 75.3167 75.0899 75.0899 55.4544 53.0959 50.6081 0 0 0.04 0 4.355 0 0 0.9 95.2007 
1990-03-2907:00:00 0.0995 0.1616 -0.0784 -0.0771 -0.0809 -0.0805 -0.074 0.0018 6 56.9131 74.9349 75.3167 75.0876 75.0876 55.4428 53.0972 50.6164 2e-04 0.0068 0.0427 0.0512 4.4221 0.0313 32.6794 0.9 94.9016 
1990-03-2908:00:00 0.0995 0.1616 -0.0821 -0.0796 -0.0871 -0.0826 -0.0742 0.0027 6 56.4239 74.8964 75.3167 75.0645 75.0645 55.4302 53.0982 50.6245 8e-04 0.0277 0.0576 0.2053 4.7826 0.1256 131.172 0.9 93.2925 
1990-03-2909:00:00 0.0995 0.1616 -0.0913 -0.0858 -0.1024 -0.0881 -0.0743 0.0054 6 55.3725 74.8013 75.3167 75.0075 75.0075 55.4157 53.0986 50.6316 0.0015 0.0463 0.0902 0.335 5.5145 0.2049 214.0265 0.9 90.0266 
1990-03-2910:00:00 0.0995 0.1616 -0.1043 -0.0946 -0.1238 -0.0977 -0.0745 0.0098 6 53.8911 74.6681 75.3167 74.9276 74.9276 55.3985 53.0978 50.6374 0.0023 0.0614 0.1372 0.4314 6.4639 0.2638 275.5965 0.9 85.7898 
